longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-121.02,37.48,26,467,93,244,83,4.1346,187500
-121.02,37.09,17,1118,270,560,244,2.0216,112500
-121.02,36.94,33,1541,313,880,272,2.5074,117700
-121.02,36.24,12,2198,507,1971,502,2.6801,100000
-121.03,40.35,52,5486,1044,1977,754,2.1833,49500
-121.03,39.37,15,1337,326,1172,306,2.6341,85000
-121.03,39.26,49,3739,759,1422,606,2.4283,143100
-121.03,39.21,28,2843,535,1310,525,3.2337,123100
-121.03,39.14,10,3138,524,1275,511,4.0775,164500
-121.03,39.05,12,1875,307,806,283,3.9185,195200
-121.03,37.69,6,2607,557,1266,475,3.4632,137700
-121.03,37.69,5,4034,771,1967,742,3.8065,146000
-121.03,37.68,27,1956,327,1004,307,3.7857,110500
-121.03,37.68,20,3204,625,2016,605,2.6567,110400
-121.03,37.66,31,887,217,614,199,2.1528,75500
-121.03,37.65,37,375,58,120,37,3.9844,150000
-121.03,37.64,22,2001,387,1520,387,3.148,102300
-121.03,37.63,5,2881,584,1490,570,3.0398,120000
-121.03,37.62,46,2331,508,1210,484,2.5313,77700
-121.03,37.62,43,1241,240,612,266,2.8194,81300
-121.03,37.55,32,946,198,624,173,1.9728,97900
-121.03,37.33,27,1333,230,730,229,3.06,106000
-121.03,37.32,42,2905,561,1457,551,2.2566,82100
-121.04,39.22,14,1889,471,853,399,2.25,112500
-121.04,39.19,17,856,167,518,170,3.5859,144300
-121.04,39.08,8,2870,526,1307,451,3.463,201700
-121.04,39,21,4059,730,1874,693,4.8051,174300
-121.04,38.81,11,3522,623,1456,544,3.93,163400
-121.04,37.78,32,2916,528,1466,473,2.5643,200000
-121.04,37.7,52,349,59,121,40,3.3036,197500
-121.04,37.69,9,6333,1355,3265,1265,3.0217,160900
-121.04,37.69,5,9601,1639,4449,1575,4.5332,195500
-121.04,37.68,28,1909,398,1140,380,2.3783,81400
-121.04,37.68,18,5129,1171,3622,1128,2.0272,92700
-121.04,37.66,11,1658,301,913,298,4.1705,162800
-121.04,37.65,8,1959,379,995,365,3.3567,129100
-121.04,37.6,27,958,184,580,177,2.1875,82800
-121.04,37.5,33,613,123,343,116,3.1875,129200
-121.04,37.3,6,2657,486,1409,392,3.3824,115500
-121.05,39.23,20,1634,374,1053,390,1.5313,154900
-121.05,39.21,43,1264,273,611,260,2.535,117100
-121.05,39.2,48,1759,389,716,350,2.3125,108300
-121.05,39.13,10,3063,497,1168,507,4.4375,185100
-121.05,39.11,7,2767,423,1143,382,3.6333,170200
-121.05,38.97,12,3676,550,1572,510,4.8214,201900
-121.05,38.14,19,3326,561,1544,511,2.9875,166300
-121.05,37.93,17,2474,480,1649,453,3.275,156500
-121.05,37.64,33,1438,237,569,208,3.3516,150000
-121.05,37.62,37,1043,196,555,197,3.4125,125000
-121.06,40.23,23,1127,225,215,85,3.4844,143800
-121.06,39.29,14,1864,331,894,332,3.4028,171800
-121.06,39.25,17,3127,539,1390,520,3.9537,172800
-121.06,39.23,10,2229,537,982,512,2.186,132700
-121.06,39.21,52,1452,309,637,299,2.2083,103900
-121.06,39.04,15,1999,287,585,246,5.5161,361900
-121.06,39.04,14,1651,279,633,261,4.2802,194800
-121.06,39.03,11,1887,303,775,283,3.8417,187200
-121.06,38.98,14,2267,355,1140,369,4.7019,212800
-121.06,38.91,18,6501,1416,2954,1373,2.5373,143000
-121.06,38.88,17,7635,1284,3096,1227,4.2917,184300
-121.06,38.51,6,6873,959,2354,931,6.8869,263100
-121.06,37.86,24,1713,328,1258,324,2.683,169400
-121.06,37.7,7,9374,1847,4827,1722,3.462,151900
-121.06,37.67,31,906,146,383,129,3.4167,196900
-121.06,37.66,6,3655,598,1993,596,4.6053,150100
-121.06,37.45,33,1401,299,915,282,3.4464,162500
-121.06,37.42,52,504,96,295,97,3.5,73500
-121.06,37.18,30,2603,507,1491,473,3.0909,123400
-121.06,36.72,23,395,70,166,52,2.2132,100000
-121.07,40.85,17,976,202,511,175,3.6641,80800
-121.07,39.23,39,2099,433,929,423,1.9886,113800
-121.07,39.22,52,2432,495,928,435,2.425,121100
-121.07,39.15,15,6828,1319,3002,1318,2.4726,143400
-121.07,39.13,8,4839,832,1977,762,4.0848,155900
-121.07,39.09,17,1878,345,892,299,2.8864,143100
-121.07,39.05,10,1813,311,827,287,3.6087,182100
-121.07,39.04,9,2374,372,884,333,4.5042,206400
-121.07,38.94,14,1710,294,839,297,4.7143,150700
-121.07,38.92,15,5301,884,2335,831,4.515,164000
-121.07,37.71,39,223,37,92,37,3.375,212500
-121.08,40.19,11,919,199,69,43,1.6944,137500
-121.08,39.22,30,2188,455,1033,437,2.1419,105200
-121.08,39.18,19,2323,397,963,379,3.7426,162700
-121.08,39.02,13,1839,275,752,270,4.2031,209600
-121.08,38.95,18,1931,380,1271,377,2.7463,156100
-121.08,38.93,14,4239,824,1729,794,2.4278,167700
-121.08,38.9,27,3436,755,1568,709,2.4273,138400
-121.08,38.85,10,2509,422,1037,389,6,220100
-121.08,38.67,10,2499,331,1040,333,6.844,239600
-121.09,40.3,15,1717,336,501,206,3.6477,113400
-121.09,39.48,25,1665,374,845,330,1.5603,78100
-121.09,39.23,35,2637,511,1181,480,2.7813,109200
-121.09,38.68,15,5218,711,1949,659,4.7083,213300
-121.09,38.19,23,762,140,358,141,2.4545,105000
-121.09,37.67,30,1653,285,800,291,3.3482,220000
-121.09,37.56,32,1717,325,1356,307,2.6705,91900
-121.09,37.33,40,524,112,329,96,1.7188,112500
-121.1,39.15,10,680,143,354,140,4.0333,161500
-121.1,39.08,13,1110,216,602,209,2.5887,144400
-121.1,39,16,1106,195,505,187,5.0126,192300
-121.1,38.92,21,4064,871,1847,859,3.0321,135500
-121.1,38.33,14,1357,247,695,224,4.1974,157800
-121.1,37.8,35,1853,331,958,340,3.3578,149000
-121.1,35.6,20,3389,704,1309,520,3.2112,204500
-121.11,39.09,16,1000,197,508,190,2.3062,138800
-121.11,38.95,14,3888,890,1830,844,1.8238,158600
-121.11,38.91,24,2558,423,1149,403,4.0679,190500
-121.11,38.04,32,1083,188,471,178,2.9241,187500
-121.11,37.76,22,2606,411,1252,397,4.1833,192100
-121.11,37.74,11,3886,599,1605,529,4.4213,182700
-121.11,37.47,12,2263,410,913,330,3.5795,145600
-121.11,37.43,42,412,75,227,75,2.5,74200
-121.11,35.52,9,6044,1222,2239,972,3.24,264600
-121.12,39.2,9,1431,254,681,221,3.045,170400
-121.12,39.03,17,838,161,388,142,3.6563,163500
-121.12,38,36,683,159,505,141,3.4265,158900
-121.12,37.73,35,1107,227,573,210,2.3924,102200
-121.12,37.48,5,4109,820,3062,713,3.2396,125200
-121.12,36.21,16,1720,473,1427,291,2.1107,76200
-121.12,35.58,16,4109,798,1298,626,3.4799,320800
-121.13,38.87,48,1127,188,530,186,3.0917,128100
-121.13,38.66,2,12360,1747,4438,1470,6.2503,222500
-121.13,38.47,16,2574,441,1041,428,3.6645,203400
-121.13,38.37,10,1034,153,478,155,7.0326,241100
-121.13,37.74,31,677,144,523,159,2.4598,97100
-121.13,37.74,21,2376,475,1175,441,3.6016,134600
-121.13,37.73,40,1126,220,667,235,3.3158,125900
-121.13,37.47,37,1995,448,1559,443,2.1833,92700
-121.13,36.21,27,1476,352,1156,358,3.1929,137900
-121.13,36.2,16,1868,443,1323,436,2.9559,163200
-121.14,40.29,17,1944,394,384,172,1.6875,111500
-121.14,39.86,16,2534,557,638,244,2.2101,88800
-121.14,39.1,13,1085,227,629,214,5.0389,171500
-121.14,38.92,16,2069,312,889,299,4.6771,212000
-121.14,38.84,22,2750,433,1161,428,4.2143,236500
-121.14,38.82,22,1816,278,832,278,5.07,233000
-121.14,38.16,14,2591,497,1371,479,3.5774,113900
-121.14,37.7,29,1343,223,751,225,3.2391,187500
-121.14,37.47,38,2427,450,1272,474,2.8833,115200
-121.14,37.46,4,2919,503,1592,491,5.2452,161900
-121.14,35.55,13,5383,1070,1880,796,3.8019,271200
-121.15,40.25,14,5156,880,616,281,3.3462,145200
-121.15,39.23,13,3883,763,1816,682,2.8102,144400
-121.15,39,15,4145,691,1872,680,4.3553,220600
-121.15,38.89,20,2024,313,879,309,5.2903,239400
-121.15,38.8,20,2104,370,745,314,4.1685,217500
-121.15,38.21,18,4176,700,2164,699,4.0365,174200
-121.16,41.78,42,2918,576,1182,440,2.1434,44000
-121.16,39.18,14,1006,187,462,185,3.1042,152000
-121.16,38.75,27,771,108,315,111,8.4882,276600
-121.16,38.74,17,3353,463,1417,447,5.1721,237100
-121.16,38.16,31,1953,366,999,316,2.4906,122500
-121.16,38.03,28,253,50,201,51,1.4732,156300
-121.16,37.73,7,4956,941,3006,915,3.4426,139000
-121.17,38.76,14,2028,255,781,251,6.5322,394000
-121.17,38.71,15,3084,557,1040,562,2.5183,293300
-121.17,38.69,5,7138,1227,2623,1139,5.6902,243200
-121.17,38.68,37,1252,267,686,256,3,121900
-121.17,37.82,35,2506,406,1316,398,3.8472,197600
-121.18,41.31,22,2124,432,829,313,2.4519,57500
-121.18,39.26,14,811,161,352,121,3.5938,140300
-121.18,39.25,9,3415,562,1208,479,4.3646,185900
-121.18,39.23,8,2112,360,782,344,3.7125,175000
-121.18,39.19,16,1528,351,729,319,2.4688,138800
-121.18,38.8,18,2541,414,1276,405,5.1857,220100
-121.18,38.75,16,2807,459,1201,429,4.7941,247600
-121.18,38.73,16,1584,264,613,226,6.0302,273100
-121.18,38.69,7,7104,970,2772,920,6.3528,274500
-121.18,38.67,42,2101,480,945,426,2.3333,116000
-121.18,38.07,21,2333,377,1073,332,4.8125,161100
-121.18,37.99,31,2450,559,1459,478,2.4674,130900
-121.18,37.96,35,411,74,193,59,2.5625,146900
-121.18,37.79,16,1326,286,509,297,1.9464,112500
-121.18,37.64,43,1244,209,611,197,2.875,187500
-121.19,40.23,10,1572,232,247,104,5.8453,193800
-121.19,39.55,17,1483,284,481,211,1.4896,83300
-121.19,39.05,14,1131,193,520,178,3.9,180400
-121.19,38.95,16,2544,431,1199,412,4.5129,196300
-121.19,38.85,8,4114,710,2268,716,4.4085,139400
-121.19,38.71,11,4415,723,1520,627,3.2321,390800
-121.19,38.67,16,1754,284,773,277,4.817,147000
-121.19,38.66,26,1937,286,769,274,6.1185,179200
-121.19,38.13,27,2400,435,1085,444,3.7687,165200
-121.19,38.04,35,703,117,290,107,3.225,177100
-121.19,37.93,27,1621,363,909,345,2.1513,99700
-121.19,37.81,8,4019,857,1959,782,2.7321,175000
-121.2,39.25,5,906,144,376,141,4.3523,188200
-121.2,39.2,16,1039,182,554,184,2.9688,128300
-121.2,38.73,11,4897,636,1931,616,7.7499,334800
-121.2,38.7,28,2970,471,1379,463,4.3214,131700
-121.2,38.68,9,2200,422,938,369,3.4896,143800
-121.2,38.66,17,1605,217,732,241,5.47,204800
-121.2,38.36,14,2634,463,1402,432,3.8897,175700
-121.2,38.28,20,1732,307,999,305,3.9808,160200
-121.2,38.02,44,608,108,287,83,3.3882,125000
-121.2,37.97,39,440,83,270,97,6.0582,157700
-121.2,37.83,18,3415,580,1912,562,4.4423,161400
-121.2,37.81,26,395,74,193,72,7.3718,212500
-121.2,37.8,37,311,61,171,54,4.0972,101800
-121.2,37.8,28,3264,576,1512,567,3.7546,135300
-121.2,37.8,24,1698,344,927,313,3.5625,130800
-121.2,37.78,4,58,29,79,29,3.375,106300
-121.2,37.6,30,2110,406,1301,345,2.3173,86500
-121.2,36.14,12,3738,710,2337,664,3.9647,135000
-121.21,39.49,18,697,150,356,114,2.5568,77100
-121.21,38.83,21,3691,640,1758,603,3.5607,151900
-121.21,38.76,16,1608,296,792,286,3.1583,239200
-121.21,38.75,11,4552,639,2006,623,4.3962,264400
-121.21,38.67,19,2987,626,1610,605,3.0533,112100
-121.21,38.67,11,5500,956,2827,946,4.1071,145800
-121.21,38.66,15,6940,1019,2829,990,5.4889,232300
-121.21,38.65,14,3443,510,1413,505,5.6529,196000
-121.21,37.81,8,1883,298,999,301,5.193,172100
-121.21,37.81,12,3667,640,2173,652,5.0369,163900
-121.21,37.8,45,370,84,167,70,1.4853,101800
-121.21,37.8,44,300,72,160,73,2.1786,120800
-121.21,37.8,33,1862,429,971,389,2.6053,99200
-121.21,37.8,31,699,186,460,170,2.7443,94200
-121.21,37.79,33,811,185,446,198,1.6724,96900
-121.21,37.5,34,294,49,147,47,3,162500
-121.22,39.43,17,2254,485,1007,433,1.7,92300
-121.22,39.11,14,1405,269,660,228,3.0804,156800
-121.22,38.92,19,2531,461,1206,429,4.4958,192600
-121.22,38.8,11,2521,521,1390,477,3.5265,124800
-121.22,38.78,8,3418,514,1312,409,6.3914,218000
-121.22,38.71,23,1843,273,818,276,4.4695,214700
-121.22,38.68,10,6262,1278,2954,1169,3.4506,139000
-121.22,38.67,20,1412,226,700,227,4.05,130700
-121.22,38.58,25,394,94,155,83,2.233,55000
-121.22,38.43,20,2054,339,934,336,4.5368,219300
-121.22,38.4,14,2655,441,1277,422,4.6989,213800
-121.22,38.16,24,4411,776,2038,732,3.475,151200
-121.22,38.04,42,343,50,116,49,5.5376,212500
-121.22,38,35,1841,300,783,285,2.8167,162100
-121.22,37.96,31,1484,314,1163,336,2.625,72100
-121.22,37.96,30,1737,381,1177,347,1.9875,56400
-121.22,37.95,30,1055,211,629,170,2.8676,76900
-121.22,37.93,21,336,68,206,73,4.75,121400
-121.22,37.82,13,4452,949,2740,937,3.1964,141500
-121.22,37.81,20,1811,352,1191,327,4.0125,121500
-121.22,37.8,37,1038,222,521,211,2.125,91900
-121.22,37.8,28,2608,576,1719,554,2.1186,94400
-121.22,37.8,13,335,89,247,77,1.6111,74100
-121.22,37.79,5,3107,477,1549,443,4.4766,169400
-121.22,37.79,38,2152,451,1320,457,2.5025,101900
-121.22,37.79,36,1052,221,712,212,1.7228,105000
-121.22,37.72,34,2123,387,1310,368,2.6368,165600
-121.23,40.29,21,3229,667,1501,582,2.1524,77100
-121.23,40.01,38,725,190,219,115,1.625,75000
-121.23,39.27,11,1265,224,573,205,3.3603,162500
-121.23,38.71,18,4947,714,2227,675,4.8542,170500
-121.23,38.69,19,5268,849,2357,849,3.9226,148700
-121.23,38.67,27,5266,971,2432,948,3.8954,133000
-121.23,38.66,19,3243,546,1334,515,4.8088,169500
-121.23,38.12,22,393,58,134,57,3.95,178100
-121.23,38.09,23,633,91,236,83,6.4562,230000
-121.23,38.04,32,1829,262,677,243,6.1805,247900
-121.23,37.99,38,523,80,226,72,5.5693,153100
-121.23,37.98,27,849,137,373,131,5.0362,181300
-121.23,37.95,36,811,168,514,152,2.625,89200
-121.23,37.95,32,2081,472,1342,411,2.7958,59000
-121.23,37.94,20,268,78,77,49,1.125,150000
-121.23,37.92,28,590,129,315,99,1.8958,85700
-121.23,37.87,49,98,24,59,26,3.65,162500
-121.23,37.82,8,1289,235,867,239,4.6821,138500
-121.23,37.82,14,1847,325,1030,309,4.9271,155300
-121.23,37.81,16,2085,342,1236,345,5.5591,149300
-121.23,37.81,15,2906,537,1886,557,4.2431,137100
-121.23,37.8,11,2451,665,1155,533,2.2254,130800
-121.23,37.79,23,1985,424,1198,389,2.7734,116800
-121.23,37.79,21,1922,373,1130,372,4.0815,117900
-121.23,37.78,20,273,49,149,49,4.8229,158300
-121.23,36.33,23,2095,536,1858,457,3.0543,92400
-121.24,40.31,36,1597,301,632,262,3.5962,93600
-121.24,39.65,35,632,148,221,102,2.3684,62500
-121.24,39.37,16,2785,616,1387,530,2.3886,89400
-121.24,39.22,14,983,163,399,161,2.2917,145100
-121.24,38.82,5,12259,1643,4819,1582,5.4498,217300
-121.24,38.79,23,1419,261,706,269,3.1875,110200
-121.24,38.79,15,2615,485,1063,428,3.7904,173200
-121.24,38.78,18,549,143,249,136,0.8691,136500
-121.24,38.78,11,1851,352,1049,369,3.5288,141100
-121.24,38.75,5,9137,1368,3667,1294,5.4896,229600
-121.24,38.72,12,3605,576,1556,549,4.9,203700
-121.24,38.7,13,3243,488,1585,480,5.7133,166800
-121.24,38.68,20,1402,236,676,236,3.7426,135500
-121.24,38.67,28,3558,589,1742,581,4.0182,131700
-121.24,38.66,14,3335,440,1329,429,6.2082,250300
-121.24,38.64,13,4491,689,1657,667,5.259,249400
-121.24,38.22,28,2593,487,1365,457,3.3929,113000
-121.24,38.01,22,1526,299,790,300,2.4342,125000
-121.24,38,25,1471,300,721,304,2.4688,126800
-121.24,37.98,33,450,123,236,103,1.1964,80400
-121.24,37.97,47,886,196,517,188,2.1991,67200
-121.24,37.96,37,1175,260,951,267,2.875,57700
-121.24,37.96,29,874,217,788,222,1.9187,57700
-121.24,37.95,36,361,63,169,62,3.7734,63800
-121.24,37.94,5,2232,488,1857,435,2.8705,113600
-121.24,37.93,21,1185,237,960,245,2.0893,65000
-121.24,37.9,16,50,10,20,6,2.625,137500
-121.24,37.82,9,6169,959,3378,945,5.1047,157900
-121.24,37.81,6,3883,800,2319,787,3.5595,161000
-121.24,37.79,7,5151,867,2553,805,4.075,195000
-121.24,36.34,33,1691,308,792,262,2.6648,164600
-121.24,36.33,13,1642,418,1534,388,3.1222,125500
-121.25,40.27,25,958,245,28,16,2.625,67500
-121.25,39.17,9,999,189,411,176,2.125,151800
-121.25,38.8,14,5094,729,1974,705,5.5205,188700
-121.25,38.72,15,6838,941,3166,926,5.2177,162700
-121.25,38.72,10,7277,1168,3507,1131,4.485,179400
-121.25,38.71,14,3713,637,1845,635,4.3009,143400
-121.25,38.69,24,1014,185,606,194,4.1607,112800
-121.25,38.69,17,3050,481,1490,489,4.5562,134500
-121.25,38.68,15,1497,243,730,242,4.9688,135600
-121.25,38.68,13,503,70,267,77,6.1943,276100
-121.25,38.67,14,6155,1034,2407,941,4.2262,244300
-121.25,38.66,26,3670,556,1616,550,5.02,169600
-121.25,38.64,21,2764,363,902,360,5.6864,258700
-121.25,38.14,16,1174,242,464,261,2.3,133300
-121.25,38.13,25,1305,270,789,235,3.2993,91100
-121.25,38.07,28,2103,422,1167,391,3.0592,152800
-121.25,38.05,25,1967,362,1035,361,3.5735,106800
-121.25,38.04,26,3080,473,1257,465,4.9861,201800
-121.25,38.03,29,2465,327,859,315,6.6605,220700
-121.25,38.01,16,2397,501,1053,557,2.6994,112500
-121.25,38,21,446,73,182,57,2.8958,135000
-121.25,37.98,39,1765,414,1056,414,1.5329,48300
-121.25,37.97,41,855,189,716,206,2.0375,75000
-121.25,37.97,34,1288,344,846,293,1.7895,63100
-121.25,37.96,26,2205,478,1730,472,2.4866,68300
-121.25,37.95,46,2001,428,1384,401,1.9402,62200
-121.25,37.95,40,1703,362,1208,373,2.0817,55300
-121.25,37.94,30,1509,308,967,278,1.7798,65900
-121.25,37.94,28,964,232,782,218,2.3269,55900
-121.25,37.93,31,1673,382,1734,400,2.0833,48300
-121.25,37.92,19,2109,427,1742,426,2.4097,66000
-121.25,37.76,22,2430,417,1292,391,3.4009,182400
-121.26,38.74,22,7173,1314,3526,1316,3.3941,135900
-121.26,38.73,14,3323,499,1527,540,5.3451,172100
-121.26,38.7,9,7812,1348,3275,1178,4.3826,146600
-121.26,38.69,17,3917,638,1809,564,5.2586,137000
-121.26,38.68,4,3080,827,1195,683,2.7477,133000
-121.26,38.68,13,4256,619,1948,622,5.2051,167400
-121.26,38.67,18,1830,313,905,361,4.2273,141800
-121.26,38.66,8,1145,241,447,216,4.0781,124300
-121.26,38.66,19,3170,444,1344,452,6.1183,221600
-121.26,38.65,17,2655,421,991,384,4.6484,270600
-121.26,38.64,40,1098,175,415,160,4.8375,217400
-121.26,38.14,10,3371,665,1823,654,3.5333,116800
-121.26,38.13,38,1419,411,1226,397,2.2188,68800
-121.26,38.13,25,2549,675,2053,648,2.0875,83100
-121.26,38.12,27,1818,459,1182,428,1.8575,73800
-121.26,38.11,8,2770,642,1611,633,3.1284,115100
-121.26,38.11,4,2058,366,933,316,4.2448,150900
-121.26,38.09,35,930,186,525,201,2.0625,155000
-121.26,37.99,27,429,102,179,90,2.3333,87500
-121.26,37.98,41,1633,433,885,413,0.9782,54200
-121.26,37.98,32,3274,820,2050,738,2.1265,55700
-121.26,37.97,41,2398,448,1143,444,3.0352,69800
-121.26,37.97,31,1189,295,891,292,2.5536,50500
-121.26,37.96,43,940,208,690,181,2.3056,62300
-121.26,37.96,43,527,133,367,152,2.5,63600
-121.26,37.96,40,535,105,335,102,2.5234,62800
-121.26,37.96,35,1511,316,892,304,1.7898,63500
-121.26,37.95,44,819,184,677,183,1.725,59300
-121.26,37.95,39,1841,428,1368,390,2.1583,62000
-121.26,37.94,43,1610,412,1409,365,1.7574,51700
-121.26,37.93,33,2109,531,2248,588,1.4583,53000
-121.26,37.88,42,465,93,256,93,3.1719,158300
-121.26,36.32,30,146,41,164,40,2.3,206300
-121.27,38.87,16,2094,358,1092,357,4.4769,191400
-121.27,38.75,43,1292,307,647,249,2.7188,85300
-121.27,38.75,21,4812,1117,1985,1045,2.5083,128500
-121.27,38.74,19,3869,887,2086,685,2.6065,154900
-121.27,38.72,6,4664,644,2105,663,6.0804,198700
-121.27,38.71,16,4082,666,1912,652,4.4609,142900
-121.27,38.7,16,3747,586,1817,590,4.6488,145300
-121.27,38.69,16,3389,597,1674,568,4.4489,145600
-121.27,38.67,16,3185,886,1550,802,2.5199,149000
-121.27,38.67,15,2116,524,866,519,2.7388,111600
-121.27,38.67,15,1701,346,723,352,3.8906,128700
-121.27,38.66,19,1891,266,678,255,6.1872,188700
-121.27,38.65,33,1984,289,842,276,5.2949,173300
-121.27,38.44,19,2780,414,1320,404,5.8831,209900
-121.27,38.31,17,1144,202,626,178,4.4107,151600
-121.27,38.14,40,929,257,576,229,2.125,137500
-121.27,38.13,52,1081,257,437,225,2.1979,114100
-121.27,38.13,40,2402,509,1197,486,2.1771,98200
-121.27,38.13,39,2614,634,1862,654,1.9238,70700
-121.27,38.13,35,2607,685,2016,618,1.75,82900
-121.27,38.12,44,2356,482,1043,443,2.4949,108000
-121.27,38.12,37,2232,504,1455,471,2.5587,87800
-121.27,38.11,15,2039,384,1178,375,3.8672,120100
-121.27,38.11,11,3163,794,2106,762,2.4482,103000
-121.27,38.05,26,378,75,164,65,3.4107,82800
-121.27,38.02,32,342,58,138,52,2.9821,155000
-121.27,37.98,43,1005,200,492,172,2.6812,72800
-121.27,37.97,39,1023,243,550,224,1.1141,54400
-121.27,37.96,52,583,114,310,93,2.5625,54200
-121.27,37.96,43,948,221,749,208,1.962,52700
-121.27,37.96,43,1624,448,1805,440,1.425,61300
-121.27,37.96,41,461,101,382,79,1.275,54000
-121.27,37.95,52,1318,308,1368,310,1.8261,54600
-121.27,37.95,43,557,165,573,144,1.7212,59000
-121.27,37.94,38,512,133,676,124,1.7386,52000
-121.27,37.93,24,1451,320,1413,283,2.125,61200
-121.27,37.88,43,968,249,664,240,1.6458,83600
-121.27,37.87,34,1010,206,678,234,2.9531,104000
-121.27,37.82,26,1170,238,830,216,2.6458,127500
-121.27,37.79,16,1853,390,1013,362,2.7083,173900
-121.27,37.56,31,1223,330,1067,245,2.8558,100000
-121.28,38.9,31,1297,259,765,240,2.7656,93600
-121.28,38.8,7,9003,1739,4445,1591,3.816,147900
-121.28,38.75,52,493,89,189,94,2.108,83800
-121.28,38.73,6,4223,672,1747,631,5.419,267400
-121.28,38.71,8,4053,912,2033,897,2.8973,117100
-121.28,38.71,35,3095,594,1550,576,3.575,113500
-121.28,38.7,15,5828,1051,2868,1037,3.7813,143200
-121.28,38.7,14,5827,1246,2578,1038,3.0212,112900
-121.28,38.68,16,3467,615,1478,601,3.75,147300
-121.28,38.68,14,11442,2690,6068,2435,2.6016,121200
-121.28,38.67,23,1727,264,833,258,5.4797,160000
-121.28,38.66,17,7741,1401,3153,1331,3.7869,216100
-121.28,38.64,24,3459,573,1336,544,4.8661,186200
-121.28,38.64,19,3574,669,1373,643,3.6298,242100
-121.28,38.63,36,120,16,30,14,10.2264,350000
-121.28,38.61,23,2547,504,1235,469,2.4722,103300
-121.28,38.61,22,2938,619,1501,561,2.7356,96100
-121.28,38.6,25,1122,198,564,213,3.1654,111600
-121.28,38.6,17,1671,378,848,351,3.1194,112500
-121.28,38.59,3,4188,1136,2081,995,3.0481,92500
-121.28,38.55,35,7088,1279,4885,1272,2.6981,112500
-121.28,38.17,19,1337,236,744,225,4.0924,244200
-121.28,38.14,37,3278,623,1431,575,3.3987,99500
-121.28,38.13,48,1892,333,804,352,4.0625,143200
-121.28,38.13,32,3366,676,1916,697,2.5401,125400
-121.28,38.12,34,3268,640,1906,628,2.8237,110700
